Serial_Number,List_Year,Date_Recorded,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Non_Use_Code,Assessor_Remarks,OPM_remarks,Location,Latitude,Longitude,exact_loc
210041,2021,1/27/2022,East Granby,79 HOLCOMB STREET,218500,500000,0.437000006,Residential,Single Family,28 - Use Assessment,"PA 490 LAND, FAMILY SALE",,-72.746701023 41.939465004,41.939465,-72.74670102,"79, Holcomb Street, 06026, Holcomb Street, East Granby, CT, United States"
210220,2021,1/27/2022,Branford,617 LONGFELLOW DR,101200,205000,0.493600011,Residential,Condo,,,,-72.842816977 41.272082995,41.272083,-72.84281698,"Longfellow Drive, 06405, Branford, United States"
210483,2021,1/27/2022,Bristol,"57 WASHINGTON ST., UNIT #1",70910,135100,0.524800003,Residential,Condo,,,,-72.904122971 41.677415991,41.67741599,-72.90412297,"57, Washington Street, 06010, Washington Street, Bristol, CT, United States"
21198,2021,1/27/2022,Farmington,8265 FOREST HILLS DR,99520,190000,0.523699999,Vacant Land,,,,,-72.83946064 41.693399183,41.69339918,-72.83946064,"43, Forest Hills Drive, 06032, Forest Hills Drive, Farmington, CT, United States"
210218,2021,1/27/2022,Glastonbury,31 WRIGHTS LN,130700,245000,0.533399999,Residential,Single Family,,,,-72.612913024 41.72126399,41.72126399,-72.61291302,"31, Wrights Lane, 06033, Wrights Lane, Glastonbury, CT, United States"
210557,2021,1/27/2022,Danbury,32B BENEDICT AV,132000,315000,0.419,Residential,Condo,,H14129-2,,-73.46428598 41.395748002,41.395748,-73.46428598,"32, Benedict Avenue, 06810, Benedict Avenue, Danbury, CT, United States"
21122,2021,1/27/2022,Darien,10 MAYFLOWER RD,1642550,2700000,0.608299971,Residential,Single Family,,,,-73.48871797 41.045545005,41.04554501,-73.48871797,"10, Mayflower Road, 06820, Mayflower Road, Darien, CT, United States"
210217,2021,1/27/2022,Glastonbury,1069 MANCHESTER RD,196400,92500,2.12319994,Residential,Single Family,06 - Portion of Property,,,-72.529438991 41.707684007,41.70768401,-72.52943899,"1069, Manchester Road, 06033, Manchester Road, Glastonbury, CT, United States"
210124,2021,1/27/2022,Berlin,421 WEST LN,314400,455000,0.690900028,Residential,Single Family,,,,-72.802731028 41.62757401,41.62757401,-72.80273103,"421, West Lane, 06037, West Lane, Berlin, CT, United States"
210469,2021,1/27/2022,New Britain,184 LINWOOD ST,87360,208500,0.418900013,Residential,Single Family,,,,-72.78847098 41.655980992,41.65598099,-72.78847098,"184, Linwood Street, 06052, Linwood Street, New Britain, CT, United States"
210032,2021,1/27/2022,Goshen,178 WELLSFORD DRIVE,246620,777000,0.317400008,Residential,Single Family,07 - Change in Property,COMPLETED AFTER 10/1,,-73.242982027 41.803908004,41.803908,-73.24298203,"172, Wellsford Drive, 06756, Wellsford Drive, Goshen, CT, United States"
210834,2021,1/27/2022,Bridgeport,368 CONNECTICUT AVE UNIT #9,54970,101000,0.544257402,Residential,Condo,14 - Foreclosure,,,-73.169827961 41.177777993,41.17777799,-73.16982796,"27, Fourth Street, 06607, Fourth Street, Bridgeport, CT, United States"
210089,2021,1/27/2022,Coventry,87 EDGEMERE RD,86900,190000,0.457300007,Residential,Single Family,,AND 28-2/230 EDGEMERE RD,,-72.337125024 41.784660011,41.78466001,-72.33712502,"87, Edgemere Road, 06238, Edgemere Road, Coventry, CT, United States"
21220,2021,1/20/2022,Newtown,76 EDEN HILL ROAD,299790,490000,0.611800015,Residential,Single Family,,,,-73.317891012 41.332747983,41.33274798,-73.31789101,"76, Eden Hill Road, 06470, Eden Hill Road, Newtown, CT, United States"
210184,2021,1/20/2022,New London,58 BERKELEY AVE,105210,230000,0.457399994,Residential,Single Family,,,,-72.106907001 41.363875019,41.36387502,-72.106907,"58, Berkeley Avenue, 06320, Berkeley Avenue, New London, CT, United States"
210437,2021,1/20/2022,West Hartford,688 FLATBUSH AVENUE,101985,133000,0.766799986,Residential,Single Family,25 - Other,SOLD AS IS,,-72.720062999 41.742854012,41.74285401,-72.720063,"688, Flatbush Avenue, 06110, Flatbush Avenue, West Hartford, CT, United States"
2100190,2021,1/20/2022,Wethersfield,724 NOTT ST,131400,240000,0.547500014,Residential,Single Family,,,,-72.692933964 41.711430006,41.71143001,-72.69293396,"724, Nott Street, 06109, Nott Street, Wethersfield, CT, United States"
210042,2021,1/20/2022,Woodbridge,11 PINE RIDGE,227010,470000,0.48300001,Residential,Single Family,,,,-73.030184029 41.340845992,41.34084599,-73.03018403,"11, Pine Ridge Road, 06525, Pine Ridge Road, Woodbridge, CT, United States"
210137,2021,1/19/2022,Bloomfield,60 GREENWOOD AVE,104720,210000,0.498600006,Residential,Single Family,,,,-72.689792008 41.810113002,41.810113,-72.68979201,"60, Greenwood Avenue, 06002, Greenwood Avenue, Bloomfield, CT, United States"
210774,2021,1/19/2022,Bridgeport,463 CONNECTICUT AVE #465,107421,212000,0.50670284,Residential,Three Family,07 - Change in Property,,,-73.16860303 41.179428013,41.17942801,-73.16860303,"465, Connecticut Avenue, 06607, Connecticut Avenue, Bridgeport, CT, United States"
21162,2021,1/19/2022,Guilford,43 MOUNTAIN TR,118190,150500,0.785300016,Residential,Single Family,,,,-72.727721041 41.337168012,41.33716801,-72.72772104,"43, Mountain Trail, 06437, Mountain Trail, Guilford, CT, United States"
210389,2021,1/19/2022,Hamden,2692 DIXWELL AVE,126350,260000,0.485900015,Residential,Single Family,,,,-72.910509982 41.38254202,41.38254202,-72.91050998,"2692, Dixwell Avenue, 06518, Dixwell Avenue, Hamden, CT, United States"
210519,2021,1/19/2022,Danbury,7 DEAN ST 3-303,130300,285000,0.457100004,Residential,Condo,,I11244-25,,-73.447006016 41.407836006,41.40783601,-73.44700602,"16, Moran Avenue, 06810, Moran Avenue, Danbury, CT, United States"
210093,2021,1/19/2022,Ellington,217 JOBS HILL RD,116270,285000,0.407964915,Vacant Land,,28 - Use Assessment,PROPERTY UNDER PA-490 FARM LAND,,-72.477916927 41.931870411,41.93187041,-72.47791693,"1, Brook Crossing, 06029, Brook Crossing, Ellington, CT, United States"
210432,2021,1/19/2022,New Britain,143 HEATHER LN,82530,183000,0.450899988,Residential,Single Family,,,,-72.793563992 41.692545997,41.692546,-72.79356399,"143, Heather Lane, 06053, Heather Lane, New Britain, CT, United States"
210335,2021,1/19/2022,Fairfield,267 PENFIELD ROAD,956690,1899000,0.503700018,Residential,Single Family,,,,-73.247947969 41.138941995,41.138942,-73.24794797,"267, Penfield Road, 06824, Penfield Road, Fairfield, CT, United States"
210141,2021,1/19/2022,New Canaan,255 SOUTH AVE,832650,1690000,0.492599994,Residential,Single Family,,,,-73.49059099 41.138301995,41.138302,-73.49059099,"255, South Avenue, 06840, South Avenue, New Canaan, CT, United States"
210703,2021,1/19/2022,Middletown,234 SOUTH MAIN ST #411,117370,171000,0.68629998,Residential,Single Family,,,,-72.649202977 41.549857003,41.549857,-72.64920298,"84, Burr Avenue, 06457, Burr Avenue, Middletown, CT, United States"
2121110,2021,1/19/2022,Ansonia,407 N MAIN ST,88800,232000,0.382758617,Residential,Single Family,07 - Change in Property,COMPLETE INT/EXT REMODEL & UPDATE,ASSESSMENT INCREASE AFTER SALE,-73.083224964 41.361231995,41.361232,-73.08322496,"407, North Main Street, 06401, North Main Street, Ansonia, CT, United States"
210355,2021,1/27/2022,Fairfield,658 PEQUOT AVENUE,1412250,2520000,0.560416639,Residential,Single Family,,,,-73.288311024 41.133862017,41.13386202,-73.28831102,"658, Pequot Avenue, 06890, Pequot Avenue, Fairfield, CT, United States"
210838,2021,1/27/2022,Bridgeport,797 BREWSTER ST #799,201810,350000,0.576600015,Residential,Two Family,,,,-73.228591975 41.159116985,41.15911699,-73.22859198,"799, Brewster Street, 06605, Brewster Street, Bridgeport, CT, United States"
21180,2021,1/27/2022,Guilford,70 MOHAWK TR,81200,156000,0.520500004,Residential,Condo,,,,-72.69513304 41.401635996,41.401636,-72.69513304,"Mohawk Trail, 06437, Guilford, United States"
210153,2021,1/27/2022,Ledyard,93 MEETINGHOUSE LN,134890,175000,0.770799994,Residential,Single Family,25 - Other,"GRANTOR BOUGHT FORCLOSURE, FLIPPED TO ANOTHER DEVELOPER",,-71.975890981 41.43502602,41.43502602,-71.97589098,"93, Meetinghouse Lane, 06339, Meetinghouse Lane, Ledyard, CT, United States"
210474,2021,1/27/2022,New Britain,23 SKYLARK CT,86380,85450,1.010800004,Residential,Single Family,08 - Part Interest,,,-72.800666985 41.699229014,41.69922901,-72.80066699,"23, Skylark Court, 06053, Skylark Court, New Britain, CT, United States"
21040,2021,1/27/2022,Durham,295R HIGGANUM RD,322000,550000,0.585399985,Residential,Single Family,,,,-72.659060011 41.465347009,41.46534701,-72.65906001,"295 R, Higganum Road, 06422, Higganum Road, Durham, CT, United States"
21053,2021,1/27/2022,Lebanon,921 TRUMBULL HWY,164680,240000,0.686100006,Residential,Single Family,01 - Family,,,-72.210995989 41.632984989,41.63298499,-72.21099599,"921, Trumbull Highway, 06249, Trumbull Highway, Lebanon, CT, United States"
210836,2021,1/27/2022,Bridgeport,447 SILVER ST,162980,290000,0.561999977,Residential,Single Family,,,,-73.159933962 41.22601002,41.22601002,-73.15993396,"447, Silver Street, 06610, Silver Street, Bridgeport, CT, United States"
210187,2021,1/27/2022,Harwinton,BIRCH HILL RD,97330,145000,0.671199977,Vacant Land,,,,,-73.105073475 41.757901475,41.75790148,-73.10507348,"Birch Hill Road, 06791, Harwinton, Connecticut, United States"
210043,2021,1/27/2022,East Granby,142 NEWGATE ROAD,182200,350000,0.520571411,Residential,Single Family,07 - Change in Property,SOLD BY A FLIPPER,TOTAL RENOVATION PER MLS,-72.745654039 41.966823997,41.966824,-72.74565404,"142, Newgate Road, 06026, Newgate Road, East Granby, CT, United States"
210484,2021,1/27/2022,Bristol,33 LAKESIDE DR UNIT 39,72520,155000,0.467870981,Residential,Condo,07 - Change in Property,,TOTAL RENOVATION PER MLS - SEE PREVIOUS SALE #210120,-72.924476998 41.653833004,41.653833,-72.924477,"Lakeside Drive, 06010, Bristol, Connecticut, United States"
210554,2021,1/27/2022,Danbury,27-29 TAMARACK RD,1359900,2914071,0.466600001,Commercial,,,I10042,,-73.450748632 41.414055953,41.41405595,-73.45074863,"CITGO, Tamarack Road, 06811, Tamarack Road, Danbury, CT, United States"
210468,2021,1/27/2022,New Britain,15 CHAPMAN ST,93170,200000,0.465799987,Residential,Single Family,,,,-72.759486024 41.663416997,41.663417,-72.75948602,"15, Chapman Street, 06051, Chapman Street, New Britain, CT, United States"
21000173,2021,1/27/2022,Cheshire,968 FARMINGTON DR,173690,400000,0.434199989,Residential,Single Family,,,,-72.919634019 41.479298981,41.47929898,-72.91963402,"968, Farmington Drive, 06410, Farmington Drive, Cheshire, CT, United States"
210558,2021,1/27/2022,Danbury,12 WARD DR,188400,404000,0.466300011,Residential,Single Family,,F20061,,-73.484813009 41.362629007,41.36262901,-73.48481301,"12, Ward Drive, 06810, Ward Drive, Danbury, CT, United States"
210147,2021,1/27/2022,Bloomfield,58 MARGUERITE AVE,95410,238000,0.40079999,Residential,Single Family,,,,-72.691987982 41.817584001,41.817584,-72.69198798,"58, Marguerite Avenue, 06002, Marguerite Avenue, Bloomfield, CT, United States"
210087,2021,1/19/2022,Litchfield,122 CLARK RD,365850,650000,0.56279999,Residential,Single Family,,,,-73.152117 41.771049016,41.77104902,-73.152117,"122, Clark Road, 06759, Clark Road, Litchfield, CT, United States"
210210,2021,1/19/2022,Glastonbury,1917 MAIN ST,268700,490000,0.548300028,Residential,Single Family,,,,-72.608210022 41.699594004,41.699594,-72.60821002,"1917, Main Street, 06033, Main Street, Glastonbury, CT, United States"
210517,2021,1/19/2022,Danbury,125 BRENTWOOD CI,163000,616688,0.264299989,Residential,Condo,07 - Change in Property,NEW CONSTRUCTION / B16001-34,,-73.524567323 41.384875657,41.38487566,-73.52456732,"Brentwood Circle, 96810, Danbury, Connecticut, United States"
2100223,2021,1/19/2022,Naugatuck,42 RUSTLING REED RD,94000,81000,1.160493851,Residential,Single Family,01 - Family,,,-73.013383007 41.48671202,41.48671202,-73.01338301,"42, Rustling Reed Road, 06770, Rustling Reed Road, Naugatuck, CT, United States"
210339,2021,1/19/2022,Fairfield,195 FLINTLOCK ROAD,673400,1290000,0.522000015,Residential,Single Family,,,,-73.294639025 41.149111004,41.149111,-73.29463903,"195, Flintlock Road, 06890, Flintlock Road, Fairfield, CT, United States"
21020,2021,1/19/2022,Eastford,228 ASHFORD RD,113070,280000,0.403821439,Residential,Single Family,25 - Other,,PER MLS LISTING SALE INCLUDES 6 ACRE PARCEL ON ASHFORD ROAD 55/7/3,-72.110196982 41.922319989,41.92231999,-72.11019698,"228, Ashford Road, 06242, Ashford Road, Eastford, CT, United States"
210765,2021,1/19/2022,Bridgeport,563 LAKESIDE DR,178650,325000,0.549600005,Residential,Single Family,,,,-73.207584998 41.224871004,41.224871,-73.207585,"563, Lakeside Drive, 06606, Lakeside Drive, Bridgeport, CT, United States"
210142,2021,1/19/2022,New Canaan,186 GERDES RD,870520,1400927,0.621299982,Residential,Single Family,,,,-73.476059033 41.123400983,41.12340098,-73.47605903,"186, Gerdes Road, 06840, Gerdes Road, New Canaan, CT, United States"
210448,2021,1/19/2022,Bristol,5 NICHOLAS COURT,75670,105735,0.715600014,Residential,Condo,,,,-72.896527039 41.683297992,41.68329799,-72.89652704,"5, Nicholas Court, 06010, Nicholas Court, Bristol, CT, United States"
210769,2021,1/19/2022,Bridgeport,159 HAZELWOOD AVE #161,222460,405000,0.549199998,Residential,Two Family,,,,-73.209807041 41.17666802,41.17666802,-73.20980704,"161, Hazelwood Avenue, 06605, Hazelwood Avenue, Bridgeport, CT, United States"
210148,2021,1/19/2022,Ledyard,35 MICHAEL LN,119280,225000,0.530099988,Residential,Single Family,,,,-72.048762996 41.480310006,41.48031001,-72.048763,"35, Michael Lane, 06339, Michael Lane, Ledyard, CT, United States"
210385,2021,1/19/2022,Hamden,76 BOWEN ST,65590,145000,0.452300012,Residential,Single Family,,,,-72.93808703 41.337840995,41.337841,-72.93808703,"76, Bowen Street, 06514, Bowen Street, Hamden, CT, United States"
21161,2021,1/19/2022,Guilford,131 MIDDLE RD,222350,455000,0.488599986,Residential,Single Family,,,,-72.678459004 41.335196002,41.335196,-72.678459,"131, Middle Road, 06437, Middle Road, Guilford, CT, United States"
210429,2021,1/19/2022,New Britain,442 STANLEY ST,100030,175000,0.57160002,Residential,Two Family,,,,-72.76898096 41.660255008,41.66025501,-72.76898096,"442, Stanley Street, 06051, Stanley Street, New Britain, CT, United States"
210431,2021,1/19/2022,New Britain,112 OAKLAND AVE,113890,219500,0.51880002,Residential,Single Family,,,,-72.793197032 41.686643,41.686643,-72.79319703,"112, Oakland Avenue, 06053, Oakland Avenue, New Britain, CT, United States"
210088,2021,1/19/2022,Derby,207 DERBY AVE,126070,278200,0.453099996,Residential,Two Family,,,,-73.080246036 41.32376602,41.32376602,-73.08024604,"207, Derby Avenue, 06418, Derby Avenue, Derby, CT, United States"
21181,2021,1/27/2022,Guilford,59 LEDGEVIEW LN,213680,550000,0.388500005,Residential,Single Family,,,,-72.695789008 41.308312012,41.30831201,-72.69578901,"59, Ledgeview Lane, 06437, Ledgeview Lane, Guilford, CT, United States"
210152,2021,1/27/2022,New Canaan,45 BEECH RD,789810,1155000,0.683799982,Residential,Single Family,,,,-73.464522014 41.146417982,41.14641798,-73.46452201,"45, Beech Road, 06840, Beech Road, New Canaan, CT, United States"
210356,2021,1/27/2022,Fairfield,1316 BLACK ROCK TURNPIKE,240540,305000,0.788600028,Residential,Single Family,06 - Portion of Property,,,-73.239405972 41.175779999,41.17578,-73.23940597,"1316, Black Rock Turnpike, 06825, Black Rock Turnpike, Fairfield, CT, United States"
210840,2021,1/27/2022,Bridgeport,103 RAINBOW RD,148980,223250,0.667299986,Residential,Single Family,24 - Plottage,DISTRESS SALE,,-73.195676996 41.222545989,41.22254599,-73.195677,"103, Rainbow Road, 06606, Rainbow Road, Bridgeport, CT, United States"
210134,2021,1/27/2022,Cromwell,11 GREENWAY DRIVE UNIT 7E6,122920,195000,0.630299985,Residential,Condo,,,,-72.689536024 41.605386986,41.60538699,-72.68953602,"11, Greenway Drive, 06416, Greenway Drive, Cromwell, CT, United States"
2100125,2021,1/27/2022,Madison,15 WELLSWEEP DR,262300,487000,0.538600028,Residential,Single Family,,,,-72.604108002 41.295754999,41.295755,-72.604108,"15, Wellsweep Drive, 06443, Wellsweep Drive, Madison, CT, United States"
210112,2021,1/27/2022,East Hampton,23 SKYLINE DR,173160,503500,0.343912601,Residential,Single Family,07 - Change in Property,NEW CONSTRUCTION,,-72.521738034 41.598609002,41.598609,-72.52173803,"Skyline Drive, 06424, East Hampton, United States"
210221,2021,1/27/2022,Branford,15D PINEVIEW,81500,165000,0.493900001,Residential,Condo,,,,-72.813574026 41.307352996,41.307353,-72.81357403,"Pineview Drive, 06405, Branford, United States"
210475,2021,1/27/2022,New Britain,20 MIRIAM RD,102970,147100,0.699999988,Residential,Single Family,01 - Family,,,-72.792065978 41.702120016,41.70212002,-72.79206598,"20, Miriam Road, 06053, Miriam Road, New Britain, CT, United States"
210042,2021,1/27/2022,East Granby,222 NEWGATE ROAD,262300,460000,0.570200026,Residential,Single Family,,,,-72.744687019 41.977515995,41.977516,-72.74468702,"222, Newgate Road, 06026, Newgate Road, East Granby, CT, United States"
210481,2021,1/27/2022,Bristol,68 BIRCH STREET,136990,184000,0.744499981,Residential,Single Family,,,,-72.903876963 41.666328996,41.666329,-72.90387696,"Town Conservation Land (Malone Pond), Birch Street, 06010, Birch Street, Bristol, CT, United States"
210099,2021,1/27/2022,Derby,66 KINGS COURT,129920,315000,0.412400007,Residential,Single Family,,,,-73.065417024 41.321951002,41.321951,-73.06541702,"66, Kings Court, 06418, Kings Court, Derby, CT, United States"
210837,2021,1/27/2022,Bridgeport,168 PIXLEE PL,116200,230000,0.505217373,Residential,Single Family,14 - Foreclosure,,,-73.159976962 41.190818013,41.19081801,-73.15997696,"168, Pixlee Place, 06610, Pixlee Place, Bridgeport, CT, United States"
210553,2021,1/27/2022,Danbury,52 E PEMBROKE RD,158500,330000,0.480300009,Residential,Single Family,,H09125,,-73.458267019 41.422490003,41.42249,-73.45826702,"52, East Pembroke Road, 06811, East Pembroke Road, Danbury, CT, United States"
210471,2021,1/27/2022,New Britain,515 JOHN DOWNEY DR,450100,700000,0.643000007,Industrial,,,,,-72.754252028 41.668267018,41.66826702,-72.75425203,"515, John Downey Drive, 06051, John Downey Drive, New Britain, CT, United States"
2100126,2021,1/27/2022,Madison,209 RIVER RD,163400,249000,0.656199992,Residential,Single Family,,,,-72.562252969 41.283307998,41.283308,-72.56225297,"209, River Road, 06443, River Road, Madison, CT, United States"
210336,2021,1/19/2022,Fairfield,860 PEQUOT AVENUE,1500870,3700000,0.405600011,Residential,Single Family,,,,-73.290175997 41.131452011,41.13145201,-73.290176,"860, Pequot Avenue, 06890, Pequot Avenue, Fairfield, CT, United States"
210138,2021,1/19/2022,Bloomfield,73 DANIEL BOULEVARD,97090,215000,0.451499999,Residential,Single Family,,,,-72.691279963 41.828833018,41.82883302,-72.69127996,"73, Daniel Boulevard, 06002, Daniel Boulevard, Bloomfield, CT, United States"
